home_team,away_team,home1,home2,home3,home4,home5,home6,home7,home8,home9,home10,home11,away1,away2,away3,away4,away5,away6,away7,away8,away9,away10,away11,home_score,away_score,season
liverpool-fc,brighton-hove-albion,Loris Karius,Virgil van Dijk,Dejan Lovren,Andrew Robertson,Trent Alexander-Arnold,Georginio Wijnaldum,Jordan Henderson, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Dominic Solanke,Mathew Ryan,GaÃ«tan Bong,Lewis Dunk,Ezequiel Schelotto,Shane Duffy,Dale Stephens,Biram Kayal,Anthony Knockaert,Solomon March,Davy PrÃ¶pper,JÃ¼rgen Locadia,4.0,0.0,2018
liverpool-fc,burnley-fc,Simon Mignolet,Ragnar Klavan,Andrew Robertson,Joel Matip,Trent Alexander-Arnold,James Milner, Coutinho,Emre Can, Roberto Firmino,Mohamed Salah,Daniel Sturridge,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Chris Wood,1.0,1.0,2018
liverpool-fc,chelsea-fc,Simon Mignolet,Joe Gomez,Ragnar Klavan, Alberto Moreno,Joel Matip,James Milner, Coutinho,Jordan Henderson,Alex Oxlade-Chamberlain,Mohamed Salah,Daniel Sturridge,Thibaut Courtois, Marcos Alonso,Davide Zappacosta,Gary Cahill,Andreas Christensen, Azpilicueta,Danny Drinkwater,N'Golo KantÃ©,TiemouÃ© Bakayoko, Morata,Eden Hazard,1.0,1.0,2018
liverpool-fc,crystal-palace,Simon Mignolet,Joe Gomez,Ragnar Klavan,Andrew Robertson,Joel Matip,Georginio Wijnaldum,James Milner,Jordan Henderson, Roberto Firmino,Daniel Sturridge,Sadio ManÃ©,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Scott Dann,Timothy Fosu-Mensah,Luka MilivojeviÄ,Ruben Loftus-Cheek,Andros Townsend,Jason Puncheon,Christian Benteke,1.0,0.0,2018
liverpool-fc,everton-fc,Simon Mignolet,Dejan Lovren,Joe Gomez,Ragnar Klavan,Andrew Robertson,James Milner,Jordan Henderson,Alex Oxlade-Chamberlain,Mohamed Salah,Sadio ManÃ©,Dominic Solanke,Jordan Pickford,Ashley Williams,Cuco Martina,Mason Holgate,Jonjoe Kenny,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies,Wayne Rooney,Oumar Niasse,Dominic Calvert-Lewin,1.0,1.0,2018
liverpool-fc,huddersfield-town,Simon Mignolet,Dejan Lovren,Joe Gomez, Alberto Moreno,Joel Matip,Georginio Wijnaldum,James Milner,Jordan Henderson, Roberto Firmino,Mohamed Salah,Daniel Sturridge,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Rajiv van La Parra,Daniel Williams,Tom Ince,Laurent Depoitre,3.0,0.0,2018
liverpool-fc,leicester-city,Loris Karius,Dejan Lovren,Joe Gomez,Andrew Robertson,Joel Matip,James Milner, Coutinho,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Kasper Schmeichel,Wes Morgan,Harry Maguire,Christian Fuchs,Marc Albrighton,Daniel Amartey, Iborra,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy,2.0,1.0,2018
liverpool-fc,manchester-city,Loris Karius,Dejan Lovren,Joe Gomez,Andrew Robertson,Joel Matip,Georginio Wijnaldum,Alex Oxlade-Chamberlain,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©, Ederson,Kyle Walker,John Stones,Fabian Delph,NicolÃ¡s Otamendi,Ä°lkay GÃ¼ndoÄan,Kevin De Bruyne, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©,4.0,3.0,2018
liverpool-fc,manchester-united,Simon Mignolet,Dejan Lovren,Joe Gomez, Alberto Moreno,Joel Matip,Georginio Wijnaldum, Coutinho,Jordan Henderson,Emre Can, Roberto Firmino,Mohamed Salah, De Gea,Phil Jones,Chris Smalling,Ashley Young,Antonio Valencia,Matteo Darmian, Ander Herrera,Henrikh Mkhitaryan,Nemanja MatiÄ,Romelu Lukaku,Anthony Martial,0.0,0.0,2018
liverpool-fc,newcastle-united,Loris Karius,Virgil van Dijk,Dejan Lovren,Andrew Robertson,Trent Alexander-Arnold,Jordan Henderson,Alex Oxlade-Chamberlain,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Martin DÃºbravka,Paul Dummett,Jamaal Lascelles,Florian Lejeune,DeAndre Yedlin,Momo DiamÃ©, Kenedy, Mikel Merino,Jacob Murphy,Dwight Gayle,Christian Atsu,2.0,0.0,2018
liverpool-fc,southampton-fc,Simon Mignolet,Dejan Lovren,Ragnar Klavan, Alberto Moreno,Trent Alexander-Arnold,Georginio Wijnaldum, Coutinho,Jordan Henderson, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Fraser Forster, CÃ©dric Soares,Wesley Hoedt,Virgil van Dijk,Ryan Bertrand,Steven Davis,DuÅ¡an TadiÄ, Oriol Romeu,Sofiane Boufal,Nathan Redmond,Shane Long,3.0,0.0,2018
liverpool-fc,stoke-city,Loris Karius,Virgil van Dijk,Joe Gomez,Ragnar Klavan, Alberto Moreno,Trent Alexander-Arnold,Georginio Wijnaldum,Jordan Henderson, Roberto Firmino,Mohamed Salah,Danny Ings,Jack Butland,Moritz Bauer,Erik Pieters,Kurt Zouma,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Xherdan Shaqiri,Papa N'Diaye,Mame Diouf,Peter Crouch,0.0,0.0,2018
liverpool-fc,swansea-city,Simon Mignolet,Ragnar Klavan,Andrew Robertson,Joel Matip,Trent Alexander-Arnold,Georginio Wijnaldum, Coutinho,Alex Oxlade-Chamberlain,Emre Can, Roberto Firmino,Mohamed Salah,Åukasz FabiaÅski,Alfie Mawson,Martin Olsson,Kyle Naughton,Federico FernÃ¡ndez,Leroy Fer,Tom Carroll, Roque Mesa,Wayne Routledge,Jordan Ayew,Oliver McBurnie,5.0,0.0,2018
liverpool-fc,tottenham-hotspur,Loris Karius,Virgil van Dijk,Dejan Lovren,Andrew Robertson,Trent Alexander-Arnold,James Milner,Jordan Henderson,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Hugo Lloris,Kieran Trippier,Jan Vertonghen,Davinson SÃ¡nchez,Ben Davies,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Heung-min Son,Harry Kane,2.0,2.0,2018
liverpool-fc,watford-fc,Loris Karius,Virgil van Dijk,Joe Gomez,Andrew Robertson,Joel Matip,Georginio Wijnaldum,Jordan Henderson,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Orestis Karnezis,Miguel Britos,Sebastian PrÃ¶dl,Adrian Mariappa,JosÃ© Holebas,Abdoulaye DoucourÃ©, Kiko FemenÃ­a,Ãtienne Capoue,Roberto Pereyra,Troy Deeney, Richarlison,5.0,0.0,2018
liverpool-fc,west-bromwich-albion,Loris Karius,Dejan Lovren,Ragnar Klavan,Andrew Robertson,Trent Alexander-Arnold,Georginio Wijnaldum, Coutinho,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,Ben Foster,Allan Nyom,Kieran Gibbs,Jonny Evans,Ahmed Hegazy,Claudio Yacob,Jake Livermore,Grzegorz Krychowiak,Hal Robson-Kanu,SalomÃ³n RondÃ³n,James McClean,0.0,0.0,2018
liverpool-fc,west-ham-united,Loris Karius,Virgil van Dijk,Andrew Robertson,Joel Matip,Trent Alexander-Arnold,James Milner,Alex Oxlade-Chamberlain,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©, AdriÃ¡n,Aaron Cresswell,Pablo Zabaleta,James Collins,Angelo Ogbonna,Patrice Evra,Cheikhou KouyatÃ©,Manuel Lanzini,Mark Noble, JoÃ£o MÃ¡rio,Marko ArnautoviÄ,4.0,1.0,2018
manchester-city,afc-bournemouth, Ederson,Kyle Walker,Vincent Kompany,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©,Asmir BegoviÄ,Steve Cook,Nathan AkÃ©,Adam Smith,Jack Simpson,Dan Gosling,Andrew Surman,Junior Stanislas,Ryan Fraser,Callum Wilson,Jordon Ibe,4.0,0.0,2018
manchester-city,arsenal-fc, Ederson,Kyle Walker,John Stones,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©,Petr Äech,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Sead KolaÅ¡inac,Aaron Ramsey,Mesut Ãzil,Granit Xhaka,Francis Coquelin,Alexis SÃ¡nchez,Alex Iwobi,3.0,1.0,2018
manchester-city,brighton-hove-albion,Claudio Bravo, Danilo,Vincent Kompany,Aymeric Laporte,Ä°lkay GÃ¼ndoÄan, Fernandinho,Oleksandr Zinchenko,Yaya TourÃ©,Leroy SanÃ©, Bernardo Silva, Gabriel Jesus,Mathew Ryan, Bruno,GaÃ«tan Bong,Lewis Dunk,Shane Duffy,Dale Stephens,Anthony Knockaert,Pascal GroÃ,Davy PrÃ¶pper,Leonardo Ulloa,JosÃ© Izquierdo,3.0,1.0,2018
manchester-city,burnley-fc, Ederson,Kyle Walker,John Stones,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Kun AgÃ¼ero,Leroy SanÃ©, Bernardo Silva,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,Scott Arfield,Chris Wood,3.0,0.0,2018
manchester-city,chelsea-fc, Ederson,Kyle Walker,Aymeric Laporte,NicolÃ¡s Otamendi,Ä°lkay GÃ¼ndoÄan,Kevin De Bruyne, David Silva,Oleksandr Zinchenko,Kun AgÃ¼ero,Leroy SanÃ©, Bernardo Silva,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Andreas Christensen, Azpilicueta, Cesc FÃ bregas,Danny Drinkwater,Victor Moses,Eden Hazard, Pedro, Willian,1.0,0.0,2018
manchester-city,crystal-palace, Ederson,Kyle Walker,John Stones,Benjamin Mendy,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©,Wayne Hennessey,Patrick van Aanholt,Scott Dann,Mamadou Sakho,Timothy Fosu-Mensah,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Jeffrey Schlupp,Christian Benteke,5.0,0.0,2018
manchester-city,everton-fc, Ederson,Kyle Walker,Vincent Kompany,John Stones,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Kun AgÃ¼ero,Leroy SanÃ©, Gabriel Jesus,Jordan Pickford,Leighton Baines,Michael Keane,Ashley Williams,Phil Jagielka,Mason Holgate,Morgan Schneiderlin,Idrissa Gueye,Tom Davies,Wayne Rooney,Dominic Calvert-Lewin,1.0,1.0,2018
manchester-city,huddersfield-town, Ederson,Kyle Walker,John Stones,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Leroy SanÃ©, Gabriel Jesus,Jonas LÃ¶ssl,Tom Smith,Terence Kongolo,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Aaron Mooy,Alex Pritchard,Steve MouniÃ©,0.0,0.0,2018
manchester-city,leicester-city, Ederson,Kyle Walker,Aymeric Laporte,NicolÃ¡s Otamendi,Ä°lkay GÃ¼ndoÄan,Kevin De Bruyne, Fernandinho,Oleksandr Zinchenko,Raheem Sterling,Kun AgÃ¼ero, Bernardo Silva,Kasper Schmeichel,Ben Chilwell,Harry Maguire,Aleksandar DragoviÄ,Christian Fuchs,Marc Albrighton, Adrien Silva,Matty James,Wilfred Ndidi,Jamie Vardy,FoussÃ©ni DiabatÃ©,5.0,1.0,2018
manchester-city,liverpool-fc, Ederson,Kyle Walker, Danilo,John Stones,Benjamin Mendy,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Kun AgÃ¼ero, Gabriel Jesus,Simon Mignolet,Ragnar Klavan, Alberto Moreno,Joel Matip,Trent Alexander-Arnold,Georginio Wijnaldum,Jordan Henderson,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,5.0,0.0,2018
manchester-city,manchester-united, Ederson, Danilo,Vincent Kompany,Fabian Delph,NicolÃ¡s Otamendi,Ä°lkay GÃ¼ndoÄan, David Silva, Fernandinho,Raheem Sterling,Leroy SanÃ©, Bernardo Silva, De Gea,Eric Bailly,Chris Smalling,Ashley Young,Antonio Valencia,Paul Pogba,Jesse Lingard, Ander Herrera,Nemanja MatiÄ,Alexis SÃ¡nchez,Romelu Lukaku,2.0,3.0,2018
manchester-city,newcastle-united, Ederson,Kyle Walker,John Stones,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Oleksandr Zinchenko,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©,Karl Darlow,Ciaran Clark,Paul Dummett,Jamaal Lascelles, Manquillo,Jonjo Shelvey,Momo DiamÃ©,Isaac Hayden,Jacob Murphy, Joselu,Christian Atsu,3.0,1.0,2018
manchester-city,southampton-fc, Ederson,Kyle Walker,Vincent Kompany,Fabian Delph,NicolÃ¡s Otamendi,Ä°lkay GÃ¼ndoÄan,Kevin De Bruyne, Fernandinho,Raheem Sterling,Kun AgÃ¼ero, Gabriel Jesus,Fraser Forster, CÃ©dric Soares,Maya Yoshida,Wesley Hoedt,Virgil van Dijk,Ryan Bertrand, Oriol Romeu,Mario Lemina,Nathan Redmond,Pierre-Emile HÃ¸jbjerg,Shane Long,2.0,1.0,2018
manchester-city,stoke-city, Ederson,Kyle Walker,John Stones,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Leroy SanÃ©, Gabriel Jesus,Jack Butland,Erik Pieters,Kevin Wimmer,Kurt Zouma,Geoff Cameron,Thomas Edwards,Xherdan Shaqiri,Darren Fletcher,Eric Maxim Choupo-Moting, JesÃ©,Mame Diouf,7.0,2.0,2018
manchester-city,swansea-city, Ederson, Danilo,Vincent Kompany,Aymeric Laporte,Fabian Delph,Ä°lkay GÃ¼ndoÄan,Kevin De Bruyne, David Silva,Raheem Sterling, Bernardo Silva, Gabriel Jesus,Åukasz FabiaÅski,Mike van der Hoorn,Alfie Mawson,Martin Olsson,Kyle Naughton,Federico FernÃ¡ndez,Sung-yueng Ki,Tom Carroll,Andy King,Jordan Ayew,AndrÃ© Ayew,5.0,0.0,2018
manchester-city,tottenham-hotspur, Ederson,Kyle Walker,Eliaquim Mangala,Fabian Delph,NicolÃ¡s Otamendi,Ä°lkay GÃ¼ndoÄan,Kevin De Bruyne, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©,Hugo Lloris,Kieran Trippier,Danny Rose,Jan Vertonghen,Harry Winks,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Heung-min Son,Harry Kane,4.0,1.0,2018
manchester-city,watford-fc, Ederson,Kyle Walker,John Stones,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©, Gomes,Daryl Janmaat,Molla WaguÃ©,Marvin Zeegelaar,Christian Kabasele,Abdoulaye DoucourÃ©,Ben Watson,AndrÃ© Carrillo,Ãtienne Capoue, Richarlison,Andre Gray,3.0,1.0,2018
manchester-city,west-bromwich-albion, Ederson,Kyle Walker,Aymeric Laporte,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Oleksandr Zinchenko,Raheem Sterling,Kun AgÃ¼ero, Bernardo Silva,Ben Foster,Allan Nyom,Gareth McAuley,Craig Dawson,Ahmed Hegazy,Claudio Yacob,Grzegorz Krychowiak,Sam Field,SalomÃ³n RondÃ³n,James McClean,Jay Rodriguez,3.0,0.0,2018
manchester-city,west-ham-united, Ederson,Kyle Walker, Danilo,Eliaquim Mangala,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva,Raheem Sterling,Kun AgÃ¼ero,Leroy SanÃ©, AdriÃ¡n,Aaron Cresswell,Pablo Zabaleta,Angelo Ogbonna,Arthur Masuaku,Declan Rice,Cheikhou KouyatÃ©,Manuel Lanzini, Pedro Obiang,Michail Antonio,Edimilson Fernandes,2.0,1.0,2018
manchester-united,afc-bournemouth, De Gea,Phil Jones,Chris Smalling,Luke Shaw,Antonio Valencia, Mata,Jesse Lingard,Nemanja MatiÄ,Scott McTominay,Romelu Lukaku,Anthony Martial,Asmir BegoviÄ,Simon Francis,Nathan AkÃ©,Charlie Daniels,Adam Smith,Dan Gosling,Harry Arter,Junior Stanislas,Ryan Fraser,Callum Wilson,Joshua King,1.0,0.0,2018
manchester-united,arsenal-fc, De Gea,Victor LindelÃ¶f,Chris Smalling,Ashley Young,Antonio Valencia,Paul Pogba,Jesse Lingard, Ander Herrera,Nemanja MatiÄ,Alexis SÃ¡nchez,Romelu Lukaku,David Ospina,Calum Chambers, HÃ©ctor BellerÃ­n,Konstantinos Mavropanos,Sead KolaÅ¡inac,Henrikh Mkhitaryan,Granit Xhaka,Ainsley Maitland-Niles,Pierre-Emerick Aubameyang,Alex Iwobi,Reiss Nelson,2.0,1.0,2018
manchester-united,brighton-hove-albion, De Gea,Victor LindelÃ¶f,Chris Smalling,Ashley Young,Antonio Valencia,Paul Pogba, Mata,Nemanja MatiÄ,Romelu Lukaku,Anthony Martial,Marcus Rashford,Mathew Ryan, Bruno,GaÃ«tan Bong,Lewis Dunk,Shane Duffy,Dale Stephens,Anthony Knockaert,Pascal GroÃ,Solomon March,Davy PrÃ¶pper,Glenn Murray,1.0,0.0,2018
manchester-united,burnley-fc, De Gea,Phil Jones,Marcos Rojo,Ashley Young,Luke Shaw,Paul Pogba, Mata,Nemanja MatiÄ,Romelu Lukaku,Zlatan IbrahimoviÄ,Marcus Rashford,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Ashley Barnes,2.0,2.0,2018
manchester-united,chelsea-fc, De Gea,Victor LindelÃ¶f,Chris Smalling,Ashley Young,Antonio Valencia,Paul Pogba,Nemanja MatiÄ,Scott McTominay,Alexis SÃ¡nchez,Romelu Lukaku,Anthony Martial,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Andreas Christensen, Azpilicueta,Danny Drinkwater,N'Golo KantÃ©,Victor Moses, Morata,Eden Hazard, Willian,2.0,1.0,2018
manchester-united,crystal-palace, De Gea,Phil Jones,Chris Smalling,Ashley Young,Antonio Valencia, Mata,Henrikh Mkhitaryan,Marouane Fellaini,Nemanja MatiÄ,Romelu Lukaku,Marcus Rashford,Wayne Hennessey,Joel Ward,Patrick van Aanholt,Mamadou Sakho,Damien Delaney,Luka MilivojeviÄ,Yohan Cabaye,Andros Townsend,Jeffrey Schlupp,Bakary Sako,Jason Puncheon,4.0,0.0,2018
manchester-united,everton-fc, De Gea,Eric Bailly,Phil Jones,Ashley Young,Antonio Valencia, Mata,Henrikh Mkhitaryan,Marouane Fellaini,Nemanja MatiÄ,Romelu Lukaku,Marcus Rashford,Jordan Pickford,Leighton Baines,Michael Keane,Ashley Williams,Phil Jagielka,Cuco Martina,Morgan Schneiderlin,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies,Wayne Rooney,4.0,0.0,2018
manchester-united,huddersfield-town, De Gea,Marcos Rojo,Chris Smalling,Luke Shaw,Antonio Valencia, Mata,Jesse Lingard,Nemanja MatiÄ,Scott McTominay,Alexis SÃ¡nchez,Romelu Lukaku,Jonas LÃ¶ssl,Tom Smith,Terence Kongolo,Mathias JÃ¸rgensen,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Philip Billing,Rajiv van La Parra,Laurent Depoitre,Collin Quaner,2.0,0.0,2018
manchester-united,leicester-city, De Gea,Eric Bailly,Phil Jones,Daley Blind,Antonio Valencia,Paul Pogba, Mata,Henrikh Mkhitaryan,Nemanja MatiÄ,Romelu Lukaku,Anthony Martial,Kasper Schmeichel,Danny Simpson,Wes Morgan,Harry Maguire,Christian Fuchs,Marc Albrighton,Matty James,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,2.0,0.0,2018
manchester-united,liverpool-fc, De Gea,Eric Bailly,Chris Smalling,Ashley Young,Antonio Valencia, Mata,Nemanja MatiÄ,Scott McTominay,Alexis SÃ¡nchez,Romelu Lukaku,Marcus Rashford,Loris Karius,Virgil van Dijk,Dejan Lovren,Andrew Robertson,Trent Alexander-Arnold,James Milner,Alex Oxlade-Chamberlain,Emre Can, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,2.0,1.0,2018
manchester-united,manchester-city, De Gea,Marcos Rojo,Chris Smalling,Ashley Young,Antonio Valencia,Jesse Lingard, Ander Herrera,Nemanja MatiÄ,Romelu Lukaku,Anthony Martial,Marcus Rashford, Ederson,Kyle Walker,Vincent Kompany,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Leroy SanÃ©, Gabriel Jesus,1.0,2.0,2018
manchester-united,newcastle-united, De Gea,Victor LindelÃ¶f,Chris Smalling,Ashley Young,Antonio Valencia,Paul Pogba, Mata,Nemanja MatiÄ,Romelu Lukaku,Anthony Martial,Marcus Rashford,Rob Elliot,Ciaran Clark, Manquillo,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Matt Ritchie,Isaac Hayden,Jacob Murphy,Dwight Gayle, Joselu,4.0,1.0,2018
manchester-united,southampton-fc, De Gea,Victor LindelÃ¶f,Phil Jones,Ashley Young,Luke Shaw,Paul Pogba, Mata,Jesse Lingard,Henrikh Mkhitaryan,Nemanja MatiÄ,Romelu Lukaku,Alex McCarthy,Maya Yoshida,Wesley Hoedt,Jack Stephens,Samuel McQueen,DuÅ¡an TadiÄ, Oriol Romeu,James Ward-Prowse,Sofiane Boufal,Pierre-Emile HÃ¸jbjerg,Shane Long,0.0,0.0,2018
manchester-united,stoke-city, De Gea,Phil Jones,Chris Smalling,Luke Shaw,Antonio Valencia,Paul Pogba, Mata,Jesse Lingard,Nemanja MatiÄ,Romelu Lukaku,Anthony Martial,Jack Butland,Moritz Bauer,Kurt Zouma,Josh Tymon,Bruno Martins Indi,Joe Allen,Stephen Ireland,Xherdan Shaqiri,Darren Fletcher,Eric Maxim Choupo-Moting,Peter Crouch,3.0,0.0,2018
manchester-united,swansea-city, De Gea,Victor LindelÃ¶f,Chris Smalling,Ashley Young,Antonio Valencia,Paul Pogba, Mata,Jesse Lingard,Nemanja MatiÄ,Alexis SÃ¡nchez,Romelu Lukaku,Åukasz FabiaÅski,Mike van der Hoorn,Alfie Mawson,Martin Olsson,Kyle Naughton,Federico FernÃ¡ndez,Sung-yueng Ki,Sam Clucas,Andy King,Nathan Dyer,AndrÃ© Ayew,2.0,0.0,2018
manchester-united,tottenham-hotspur, De Gea,Eric Bailly,Phil Jones,Chris Smalling,Ashley Young,Antonio Valencia, Ander Herrera,Henrikh Mkhitaryan,Nemanja MatiÄ,Romelu Lukaku,Marcus Rashford,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Serge Aurier,Ben Davies,Harry Winks,Eric Dier,Moussa Sissoko,Dele Alli,Christian Eriksen,Heung-min Son,1.0,0.0,2018
manchester-united,watford-fc,Sergio Romero,Eric Bailly,Marcos Rojo,Daley Blind,Ashley Young,Matteo Darmian, Mata,Michael Carrick,Scott McTominay,Alexis SÃ¡nchez,Marcus Rashford, Gomes,Daryl Janmaat,Craig Cathcart,JosÃ© Holebas,Christian Kabasele,Abdoulaye DoucourÃ©,Will Hughes,Roberto Pereyra, Gerard Deulofeu, Richarlison,Andre Gray,1.0,0.0,2018
manchester-united,west-bromwich-albion, De Gea,Victor LindelÃ¶f,Chris Smalling,Ashley Young,Antonio Valencia,Paul Pogba, Mata, Ander Herrera,Nemanja MatiÄ,Alexis SÃ¡nchez,Romelu Lukaku,Ben Foster,Allan Nyom,Kieran Gibbs,Craig Dawson,Ahmed Hegazy,Jake Livermore,Matt Phillips,Chris Brunt,SalomÃ³n RondÃ³n,James McClean,Jay Rodriguez,0.0,1.0,2018
manchester-united,west-ham-united, De Gea,Eric Bailly,Phil Jones,Daley Blind,Antonio Valencia,Paul Pogba, Mata,Henrikh Mkhitaryan,Nemanja MatiÄ,Romelu Lukaku,Marcus Rashford,Joe Hart,Winston Reid,Pablo Zabaleta,Angelo Ogbonna,Arthur Masuaku, Pedro Obiang,Mark Noble,Edimilson Fernandes,Javier HernÃ¡ndez,AndrÃ© Ayew,Marko ArnautoviÄ,4.0,0.0,2018
newcastle-united,afc-bournemouth,Rob Elliot,Jamaal Lascelles, Manquillo,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Matt Ritchie,Isaac Hayden,Dwight Gayle, Joselu,Christian Atsu,Asmir BegoviÄ,Simon Francis,Steve Cook,Nathan AkÃ©,Charlie Daniels,Andrew Surman,Marc Pugh,Harry Arter,Callum Wilson,Joshua King,Jordon Ibe,0.0,1.0,2018
newcastle-united,arsenal-fc,Martin DÃºbravka,Paul Dummett,Jamaal Lascelles,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Momo DiamÃ©,Matt Ritchie, Kenedy, Ayoze PÃ©rez,Dwight Gayle,Petr Äech,Rob Holding, Nacho Monreal,Shkodran Mustafi,Calum Chambers,Granit Xhaka,Mohamed El Neny,Joseph Willock,Alexandre Lacazette,Pierre-Emerick Aubameyang,Alex Iwobi,2.0,1.0,2018
newcastle-united,brighton-hove-albion,Karl Darlow,Ciaran Clark,Paul Dummett,Jamaal Lascelles,DeAndre Yedlin,Matt Ritchie,Isaac Hayden, Mikel Merino,Dwight Gayle, Joselu,Christian Atsu,Mathew Ryan, Bruno,GaÃ«tan Bong,Lewis Dunk,Shane Duffy,Dale Stephens,Anthony Knockaert,Pascal GroÃ,Solomon March,Davy PrÃ¶pper,Glenn Murray,0.0,0.0,2018
newcastle-united,burnley-fc,Karl Darlow,Ciaran Clark,Paul Dummett,Jamaal Lascelles,DeAndre Yedlin,Momo DiamÃ©, Kenedy, Ayoze PÃ©rez, Mikel Merino, Joselu,Christian Atsu,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jeff Hendrick,JÃ³hann GuÃ°mundsson,Ashley Westwood,Scott Arfield,Ashley Barnes,1.0,1.0,2018
newcastle-united,chelsea-fc,Martin DÃºbravka,Paul Dummett,Jamaal Lascelles,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Momo DiamÃ©,Matt Ritchie, Ayoze PÃ©rez,Jacob Murphy,Dwight Gayle,Thibaut Courtois,Gary Cahill,Andreas Christensen, Azpilicueta, Emerson,N'Golo KantÃ©,Ross Barkley,TiemouÃ© Bakayoko,Victor Moses,Eden Hazard,Olivier Giroud,3.0,0.0,2018
